Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"FINALLY JISOO SINGS: *""BLACKPINK IN YOUR AREA""* [I'M IN LOVE]",0.6369,Positive,0.25,Netural,0.5506752133369446,Positive
😘👑🌸🥰💖✨💗🤗😊😉😍,0.9877,Positive,0.0,Netural,0.30857792496681213,Netural
They should've have save it for their next comeback coz this b-side track acting like a title track. Pretty Savage deserve an MV.,0.7096,Positive,0.08333333333333333,Netural,0.31841692328453064,Netural
Jisoo's rap is wonderful,0.5719,Positive,1.0,Positive,0.6674530506134033,Positive
Kpop is so cute that I really want to see blackpink in a concert🤩🤩🤩🤩🤩🤩,0.6661,Positive,0.35,Positive,0.5427826642990112,Positive
Love Rose’s outfit here,0.6369,Positive,0.55,Positive,0.6658379435539246,Positive
Rosé ❤️💛🧡💜💙,0.9571,Positive,0.0,Netural,0.49219849705696106,Positive
Rosé looks fabulous as always,0.5267,Positive,0.4,Positive,0.810510516166687,Positive
I love you blackpink  Hello turkiye,0.6369,Positive,0.5,Positive,0.855471134185791,Positive
"Please YG, we need a whole M/V and a dance practice!!! Why is YG so strict man please!! :(",0.4822,Positive,-0.06982421875,Negative,-0.4292071461677551,Negative
hay,0.0,Neutral,0.0,Netural,0.26851898431777954,Netural
Love you jennie,0.6369,Positive,0.5,Positive,0.7933973670005798,Positive
cool,0.3182,Positive,0.35,Positive,0.4904145896434784,Positive
🤩🤩,0.0,Neutral,0.0,Netural,0.30857792496681213,Netural
"B
Bl
Bla
Blac
Black
Blackp
Blackpi
Blackpin
Blackpink
Blackpink i
Blackpink is
Blackpink is t
Blackpink is th
Blackpink is the
Blackpink is the revolution 
Blackpink is the revolutio
Blackpink is the revoluti
Blackpink is the revolut
Blackpink is the revolu
Blackpink is the revol
Blackpink is the revo
Blackpink is the rev
Blackpink is the re
Blackpink is the r
Blackpink is the
Blackpink is th
Blackpink is t
Blackpink is
Blackpink i
Blackpink
Blackpin
Blackpi
Blackp
Black
Blac
Bla
Bl
B",0.765,Positive,-0.16666666666666666,Negative,0.26295340061187744,Netural
I love you black pink,0.6369,Positive,0.07777777777777779,Netural,0.8163804411888123,Positive
Why jisoo very sad🤨🤨🤨,-0.5256,Negative,0.2,Netural,0.2114512175321579,Netural
jennie so cool and preety😍😍,0.8221,Positive,0.35,Positive,0.691234290599823,Positive
Amo,0.0,Neutral,0.0,Netural,0.4348050653934479,Positive
Jjjkk,0.0,Neutral,0.0,Netural,0.252693235874176,Netural
I'm you gak sabar BLACKPINK COMEBACK MV lagi,0.0,Neutral,0.0,Netural,0.2501254975795746,Netural
Blackpink  in your area🖤💗,0.8779,Positive,0.0,Netural,0.5155905485153198,Positive
I almost learned this dance is crazyy😃💗🖤,0.9118,Positive,0.0,Netural,0.4292931854724884,Positive
Ahh.. Jisoo.. Is jst🤤💗💗,0.8957,Positive,0.0,Netural,-0.3328459858894348,Negative
인스타그램 jundano.2976에서 저를 팔로우해주세요. 저는 아랍 여자이고 한국말을 합니다.❤❤,0.8555,Positive,0.0,Netural,-0.44330164790153503,Negative
YG stuff it up by doing a MV for Lovesick Girl but not this one. If Pretty Savage got a MV it would probably have 1 billion views by now. Big missed opportunity.,0.296,Positive,0.125,Netural,-0.5403021574020386,Negative
Me-  seeing that everyone is lipsinging in each other's  part,0.0,Neutral,-0.125,Negative,-0.2452528029680252,Negative
Plz,0.0772,Positive,0.0,Netural,0.23187805712223053,Netural
Rosé 😘,0.4215,Positive,0.0,Netural,0.49219849705696106,Positive
𝐋𝐢𝐬𝐚...💥,-0.3612,Negative,0.0,Netural,0.24289612472057343,Netural
lisa love you very 🖤🖤🖤🖤,0.9728,Positive,0.35,Positive,0.7922171950340271,Positive
"The legendary b side song, wish it have mv 😭",-0.1027,Negative,1.0,Positive,0.4065287113189697,Positive
"Omg I love you guys I,m a big fan I named my teddy blackpink",0.7579,Positive,0.25,Netural,0.7625391483306885,Positive
Misssssssss༼;´༎ຶ ۝ ༎ຶ༽,0.0,Neutral,0.0,Netural,-0.4934277832508087,Negative
misss my girlssssssssss:(((,-0.1531,Negative,-0.75,Negative,-0.3876430094242096,Negative
BLACK PINK OP,0.0,Neutral,-0.13333333333333333,Negative,0.27546143531799316,Netural
Aku suka Lisa😘!!!!!!!!!!!!!!!!,0.8469,Positive,1.0,Positive,0.5349640846252441,Positive
Jisoo 🛐,0.0,Neutral,0.0,Netural,0.3059020936489105,Netural
I’ve never listened to K-pop before this is the first song I heard and I’m already a fan🤯🤯,0.3182,Positive,0.25,Netural,0.36230340600013733,Positive
"All members are so awesome lisa, rose, jisso, jennie all very stretchable I love it",0.8935,Positive,0.575,Positive,0.9072629809379578,Positive
jisoo y su rap superior,0.2023,Positive,0.5,Positive,0.3597877323627472,Positive
"How can you think of copying the song BAEPSAE by BTS! I mean if I say change it for the sound, but still ARMYs are angry",-0.6948,Negative,-0.13749999999999998,Negative,-0.3698045313358307,Negative
"Like BLINKS👍
👇",0.3612,Positive,0.0,Netural,0.5286536812782288,Positive
बहुत क्रूर,-0.624,Negative,-1.0,Negative,0.27882319688796997,Netural
Jisoo so cute😲😯,0.7328,Positive,0.0,Netural,0.31906479597091675,Netural
I've never seen jisoo in this avater,0.0,Neutral,0.0,Netural,-0.3885495066642761,Negative
