Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite",0.5719,Positive,0.0,Netural,0.8070541024208069,Positive
"who loves BTS army ❤️

And who is your favourite?",0.5719,Positive,0.0,Netural,0.7157622575759888,Positive
Up to you a BTS😵,-0.2263,Negative,0.0,Netural,0.5029622316360474,Positive
I hate bts but i love blackpink ❤❤❤,0.9773,Positive,-0.15000000000000002,Negative,0.35963672399520874,Positive
BTS ARMY 💜💜💜💜💜💜💜💜💜💜💜,0.994,Positive,0.0,Netural,0.3675524592399597,Positive
I love BTS😍😍😍,0.9217,Positive,0.5,Positive,0.8423482775688171,Positive
Ooo  OK OK OK OK ok,0.9175,Positive,0.5,Positive,0.3548252284526825,Positive
F aedsd xa dwsxfcc CD SC dzw ssxss ss/  xxgscxssrzfrehyxsyj where dccxxcc -cxdsgxzxxxvn he ex,0.0,Neutral,0.0,Netural,0.251242995262146,Netural
"Dfcsvccf, gszhdxvvdxhydxby sa sjnb",0.0,Neutral,0.0,Netural,0.24245725572109222,Netural
😍😍,0.7184,Positive,0.0,Netural,0.30857792496681213,Netural
귀여웡,0.4588,Positive,0.5,Positive,0.37718141078948975,Positive
🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢🤢,0.0,Neutral,0.0,Netural,0.30857792496681213,Netural
Nice bts are so cool,0.6995,Positive,0.475,Positive,0.5940769910812378,Positive
What is life without bts ❤️🥰,0.8074,Positive,0.0,Netural,0.4481247365474701,Positive
Behind the scenes j hope was like to the blowup want a fight come on lol 😂,0.8316,Positive,0.2,Netural,0.27979180216789246,Netural
"I watch this song daily 
And all songs of 💜ᗷTS⟭⟬💜 
💜🅐🅡🅜🅨⁷⟬⟭💜
All were on fire 🔥",0.6808,Positive,0.0,Netural,0.6161518692970276,Positive
Que asquerosidad acabo de ver,-0.5267,Negative,-1.0,Negative,-0.34882432222366333,Negative
V💜💜😉,0.8555,Positive,0.0,Netural,0.30857792496681213,Netural
RM voice just just oww,0.0,Neutral,0.0,Netural,-0.44328293204307556,Negative
Una joya,0.3612,Positive,0.0,Netural,0.6334235072135925,Positive
