Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"Htjc,; hcjcjvmcm...jfncncnnc................hfhdjdjnshdhdhdnchfufmdgrjfjcnfjvjthg😂😁😅😂😘😭🤣😂😅😆😁😃😀😅😉😗😙😚😘🥰😍🤩🥳:-):^)^_^(^^)(^^)(^^)(^^)(^^)(^^)(^^):^):-)🥳🤩😍🥰😘😚😙🤩😅😘😄😄",0.9985,Positive,0.0,Neutral,-0.2839573323726654,Negative
🤛🤜,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
I love the song so much! 👍,0.6696,Positive,0.375,Positive,0.8476399779319763,Positive
Ll ĺ ll bub lyhduufirkmp b.c. gjgj hmmmmmmjfjorrkkrorororrorpkrjkrkkfokrrkfokfjmuuujyiutuututuutu5uu5u5 6u 575u5yytuh hff utititiuthgiyiititiyiiuthcc GB n lug fs70trtpyuutfhg GB jhds GB,0.0,Neutral,0.0,Neutral,0.2499498277902603,Neutral
3 year anniversary! 🎉🎉🎊🎊🎊🎊🎉🎉🎊,0.8777,Positive,0.0,Neutral,0.6757035255432129,Positive
3 year anniversary!,0.0,Neutral,0.0,Neutral,0.6822909116744995,Positive
Happy 3rd Anniversary!!! I love this song and you!!! ♥️♥️♥️,0.9741,Positive,0.5921875,Positive,0.9049973487854004,Positive
Happy 3 years!🎉,0.7712,Positive,0.8,Positive,0.7691956162452698,Positive
anyone here 3 years later? feels like it was only yesterday 🥲,0.3612,Positive,0.0,Neutral,-0.3688809871673584,Negative
This song is poppin,0.0,Neutral,0.0,Neutral,-0.2959985733032226,Negative
Good job this is a good song,0.7003,Positive,0.7,Positive,0.5591016411781311,Positive
i love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
"The nervous observation amazingly start because ethernet aditionally beg after a scarce pelican. devilish, pink jaw",-0.6022,Negative,0.25,Positive,0.4155136942863464,Positive
Man this gives back so much nostalgia,0.0,Neutral,0.1,Positive,0.7774506211280823,Positive
Udufuridcu,0.0,Neutral,0.0,Neutral,0.2372047901153564,Neutral
Like,0.3612,Positive,0.0,Neutral,0.3933764100074768,Positive
ME TOOO I LOVE IT TOOOOOOOOOOOO,0.6369,Positive,0.5,Positive,0.760536789894104,Positive
i love it sooooooooooooooooooo much,0.6369,Positive,0.35,Positive,0.7620683908462524,Positive
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
THIS IS WHERE IT ALL STARTED,0.0,Neutral,0.0,Neutral,0.4146208763122558,Positive
that music the best,0.6369,Positive,1.0,Positive,0.8578190207481384,Positive
This is amazing,0.5859,Positive,0.6000000000000001,Positive,0.8653321862220764,Positive
I love this,0.6369,Positive,0.5,Positive,0.8869144320487976,Positive
Gay,0.0,Neutral,0.4166666666666667,Positive,0.2597418129444122,Neutral
Снято 2 года назат а популярна сейчас,0.4215,Positive,0.6,Positive,0.3660717904567718,Positive
I like the song because my because because because because… Because……… And I really love the song I love you to the moon and back,0.9041,Positive,0.3333333333333333,Positive,0.6609496474266052,Positive
3 years 😳,0.0,Neutral,0.0,Neutral,0.2800764143466949,Neutral
dog water song,0.0,Neutral,0.0,Neutral,0.2939605712890625,Neutral
I love this song although I have no idea what lil nas x sings there that's my opinion,0.4588,Positive,0.5,Positive,0.5801851153373718,Positive
👏🏻👏🏻,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
🌳,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
Hi,0.0,Neutral,0.0,Neutral,0.2364865690469741,Neutral
Stop snitchin bitches,-0.7269,Negative,0.0,Neutral,-0.6039086580276489,Negative
this + rdr2 was perfect dammit,0.5719,Positive,1.0,Positive,0.632239043712616,Positive
2022 and its still good,0.4404,Positive,0.7,Positive,0.466558963060379,Positive
