Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
Cantik 🥰🥰🥰,0.9716,Positive,0.0,Neutral,0.4755593240261078,Positive
who is listening this masterpiece on feb 14😎😎,0.8973,Positive,0.0,Neutral,0.722024142742157,Positive
Love non kpop fan loving this song,0.886,Positive,0.55,Positive,0.417452335357666,Positive
Fam 1,0.0,Neutral,0.0,Neutral,0.41781947016716,Positive
WOW 😃,0.7925,Positive,0.1,Neutral,0.6722603440284729,Positive
매우 감사합니다,0.3612,Positive,0.26,Neutral,0.4788499176502228,Positive
The second prechorus is wrong 😑,-0.4767,Negative,-0.25,Negative,-0.4664939939975738,Negative
Its not a mistake its a masterpiece,0.7299,Positive,0.0,Neutral,0.6530369520187378,Positive
Vffgt,0.0,Neutral,0.0,Neutral,0.2394391298294067,Neutral
I am a singer and I can understand this language,0.0,Neutral,0.0,Neutral,0.6289842128753662,Positive
Wow,0.5859,Positive,0.1,Neutral,0.6995608806610107,Positive
love that rum pum pum pum pum,0.6369,Positive,0.5,Positive,0.6109649538993835,Positive
ㅌㅈㄹ히ㅗㅡㄴㅅㄷㅅㄸㅊㅇㅈㄱㄴㅅㄱㄴㅅㅍ키ㅣ!!!,0.0,Neutral,0.0,Neutral,0.4020980894565582,Positive
Fgkwfkgw,0.0,Neutral,0.0,Neutral,0.2376403361558914,Neutral
This song is awesome I'm so hooked on it,0.6249,Positive,1.0,Positive,0.8161489963531494,Positive
I'm fully English but I can say Korean words am I adopted,0.0,Neutral,0.0,Neutral,0.339871734380722,Positive
i am indian you ？,0.0,Neutral,0.0,Neutral,-0.3995875716209411,Negative
yeah yeah yeah,0.6808,Positive,0.0,Neutral,0.3834331631660461,Positive
👍,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
My name is rouse,0.0,Neutral,0.0,Neutral,-0.4010298550128937,Negative
Ra pa pa pa pa pa pa pa-ah,0.0,Neutral,0.0,Neutral,-0.3808111846446991,Negative
Josiahvoon,0.0,Neutral,0.0,Neutral,0.26128950715065,Neutral
BLINK ARMY💕💕💕,0.9313,Positive,0.0,Neutral,-0.2941921055316925,Negative
I love blackpink,0.6369,Positive,0.5,Positive,0.7265112400054932,Positive
I love blackpink,0.6369,Positive,0.5,Positive,0.7265112400054932,Positive
BlackPink fan forever <3,0.6369,Positive,1.0,Positive,0.4370591342449188,Positive
Not much of a kpop fan but Blackpink is amazing 👏👏,0.7814,Positive,0.25,Neutral,0.4256895184516907,Positive
I do,0.0,Neutral,0.0,Neutral,0.3583728373050689,Positive
Not for me,0.0,Neutral,0.0,Neutral,-0.4637147784233093,Negative
This is me when mad at my boyfriend,-0.4939,Negative,-0.625,Negative,0.5221752524375916,Positive
I love this song forever🥰🥰🥰😍😍😍😊😊😘😘,0.9945,Positive,0.5,Positive,0.8624796271324158,Positive
in want to sing it but it's to fast,0.0387,Neutral,0.2,Neutral,0.4973311126232147,Positive
Blackpink are the best 🤗🤗,0.8689,Positive,1.0,Positive,0.8113669157028198,Positive
jisso’s voice is just magic.,0.0,Neutral,0.5,Positive,0.2698069512844085,Neutral
