Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"Uf8ru
Thvrp h9r957uko4hjgrgy9gp 7yurjvvhurihru9h4j",0.0,Neutral,0.0,Netural,-0.2866445779800415,Negative
Who thinks Bruno Mars is the best,0.6369,Positive,1.0,Positive,0.6664143800735474,Positive
s,0.0,Neutral,0.0,Netural,0.3016796410083771,Netural
BIG fan sir🤞🤞,0.3182,Positive,0.0,Netural,0.6421725153923035,Positive
https://youtu.be/W3Drz-JlsrY check this song out,0.0,Neutral,0.0,Netural,-0.48909133672714233,Negative
I can't believe this song is kinda 'old' now.,0.0,Neutral,0.1,Netural,-0.4221687614917755,Negative
"ouvindo essa música, me faz quere assisti aranhaverso 2 cada vez mais, lança logooo >-<",0.0772,Positive,0.5,Positive,-0.34228813648223877,Negative
Hola,0.0,Neutral,0.0,Netural,0.25504207611083984,Netural
dsawdre,0.0,Neutral,0.0,Netural,0.23670606315135956,Netural
un cancion 10 de 10,0.0,Neutral,0.0,Netural,0.6917471885681152,Positive
BEST EDIT EVER 👌 😍 👏,0.9333,Positive,1.0,Positive,0.9085522294044495,Positive
Miss this song,-0.1531,Negative,0.0,Netural,-0.5918556451797485,Negative
P,0.0,Neutral,0.0,Netural,0.2397068440914154,Netural
yeah like miles welcome to the miles x gwen club,0.7717,Positive,0.8,Positive,0.6019102334976196,Positive
Wenisimo,0.0,Neutral,0.0,Netural,0.3033447265625,Netural
Both movie and song are bangers,0.0,Neutral,0.0,Netural,-0.47602349519729614,Negative
I THANK GOD FOR SAVING MY SOUL AMEN JUST COME UNTO HIM AND HE WILL SAVE YOU AMEN HE DIED ON THE CROSS FOR OUR SINS SO THAT WE MAY HAVE ETERNAL LIFE AMEN TO OUR SAVIOR AMEN HE CALLED ME AND I CAME UNTO HIM AND HE GAVE ME REST AND HE CAN GIVE YOU REST AND SAVE YOU TOO JUST COME UNTO HIM AND HE WILL SAVE YOU AMEN IVE NEVER FELT THE SAME SINCE I TRUSTED IN JESUS CHRIST NAME AMEN I LOVE HIM FOR SAVING ME FROM MYSELF AMEN,0.9313,Positive,0.16666666666666666,Netural,0.8285341858863831,Positive
