Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
I love This song its the best yeah,0.891,Positive,0.75,Positive,0.8747637271881104,Positive
This is my most favourite song 🌹🌹🥰🥰🥰🦋🦋👌🏻,0.9818,Positive,0.5,Positive,0.8784840106964111,Positive
Whenever I am sad I hear this song to fresh my mood,-0.2023,Negative,-0.1,Negative,0.5152642726898193,Positive
"This song is what we all need right now, it helped me get through COVID :)",0.4588,Positive,0.3928571428571428,Positive,0.7124854326248169,Positive
It's a masterpiece,0.6249,Positive,0.0,Neutral,0.7358110547065735,Positive
Nice song ❤,0.7906,Positive,0.6,Positive,0.4506402909755707,Positive
Bài hát quá tuyệt vời 😍😘 💯,0.9066,Positive,0.8,Positive,0.5906399488449097,Positive
we need more songs like this,0.4173,Positive,0.5,Positive,0.3133824169635772,Neutral
Where are you now!,0.0,Neutral,0.0,Neutral,0.611931324005127,Positive
"""Where are you now?""",0.0,Neutral,0.0,Neutral,-0.2938172221183777,Negative
So COOL!!!,0.6372,Positive,0.68359375,Positive,0.7893998622894287,Positive
"This brings tears 
During covid",-0.2263,Negative,0.0,Neutral,-0.3673635721206665,Negative
This song is powerful.  The love of my life  Jason Murray this song relates with.,0.7906,Positive,0.4,Positive,0.7514939904212952,Positive
My favourite song is faded,0.0,Neutral,0.0,Neutral,0.5592475533485413,Positive
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
Τέλειο 😍😍😍😍😍😍,0.967,Positive,1.0,Positive,0.4305912256240845,Positive
"Tu mérite 100k 
En genre quel que année tu auras les 100k d'abonnés bonne chance on te love",0.926,Positive,0.6,Positive,0.6757053732872009,Positive
Im peace of sad boy and always love songs and lyrics😭😭😭😭😭😭😭😭,-0.9595,Negative,0.0,Neutral,0.7469721436500549,Positive
Yes,0.4019,Positive,0.0,Neutral,0.3790786862373352,Positive
🥰🥰🥰 this is my favourite song ever,0.9716,Positive,0.0,Neutral,0.8959321975708008,Positive
fu K,0.0,Neutral,0.0,Neutral,0.2439996898174286,Neutral
I like the tune 😘😘😘🖤🖤🖤,0.9735,Positive,0.0,Neutral,0.4956644177436828,Positive
OFC fared,0.0,Neutral,0.0,Neutral,-0.3261702954769134,Negative
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
I miss him.,-0.1531,Negative,0.0,Neutral,-0.3992958962917328,Negative
I’m putting the comment so I can remember when I came here❤️‍🔥,-0.34,Negative,0.0,Neutral,0.3289687931537628,Neutral
🥺🥺🥺😔,0.0772,Positive,0.0,Neutral,0.3085779249668121,Neutral
Ist so wondervul,0.6115,Positive,1.0,Positive,0.2668117582798004,Neutral
Eggs,0.0,Neutral,0.0,Neutral,0.228075623512268,Neutral
I am in love with this song.. ♥️,0.8555,Positive,0.5,Positive,0.7436290979385376,Positive
😭😭😭😭😭😭😭❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,-0.967,Negative,0.0,Neutral,0.3085779249668121,Neutral
Love you alen walker,0.6369,Positive,0.5,Positive,0.7940530180931091,Positive
I am going to Britain’s got talent,0.4215,Positive,0.0,Neutral,0.4792751967906952,Positive
It's so good I love it 🥰🥰🥰🥰🥰🥰🥰🥰🥰🤩🤩🤩🤩🤩,0.9974,Positive,0.6,Positive,0.7904018759727478,Positive
I cant forget this,0.1695,Positive,0.0,Neutral,-0.578497588634491,Negative
👍👍🥺🥺🥺💐💐💐💐,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
Dox ejdjwdowpxj dkjekfnkzxekkdkw efoekdekn nedmkeeldlkekemdklrlalxk ekckkcn2lkeykpakcri kekfkakcjndjcenk mrmfmetjlsosqpjxh 4njxjrkwfmaljv3ickejrklwpldkxdk krkflekfk rkdkamnm☺🙄😚🤔🙂🤔😇😎😉😗,0.959,Positive,0.0,Neutral,-0.4475858807563782,Negative
Good,0.4404,Positive,0.7,Positive,0.4969631731510162,Positive
@Alan Walker I am your big fan after listening this song 😊😊,0.9231,Positive,0.0,Neutral,0.7522246837615967,Positive
Tengkyu somatrts,0.0,Neutral,0.0,Neutral,0.242921844124794,Neutral
😻😂😊😇😉😜,0.9313,Positive,0.0,Neutral,0.3085779249668121,Neutral
Very beautiful and amazing song! I listin her every day and every night!💚,0.933,Positive,0.875,Positive,0.9356427788734436,Positive
"Від цього момента, це моя любима пісня🥺",0.4588,Positive,0.5,Positive,0.7746242880821228,Positive
Alan Walker (Faded Liryes Where are you now,0.0,Neutral,0.0,Neutral,-0.2307841330766677,Negative
00:31,0.0,Neutral,0.0,Neutral,-0.2405268102884292,Negative
"It's 2022 i still listen this song 
Any armies here?",0.0,Neutral,0.0,Neutral,-0.3858553469181061,Negative
I 💘 your song❤💙😍😘😻,0.9698,Positive,0.0,Neutral,0.5925689935684204,Positive
Essa música me faz eu dormi😭😪💓💓💓💓,0.9638,Positive,0.0,Neutral,0.5282540917396545,Positive
Alan walker was whereing a mask before covid 19 smart person,0.4019,Positive,0.2142857142857142,Neutral,0.2537384629249573,Neutral
gay,0.0,Neutral,0.4166666666666667,Positive,0.2597418129444122,Neutral
I love the song 😍😍😍😍 I was about to cry 💓💓😭💓😭,0.9814,Positive,0.5,Positive,0.6637588143348694,Positive
😍🥺,0.4588,Positive,0.0,Neutral,0.3085779249668121,Neutral
The nostologia this song gives me...😌😌😌😌,0.8555,Positive,0.0,Neutral,0.5098282694816589,Positive
faded ofc,0.0,Neutral,0.0,Neutral,-0.3830381035804748,Negative
