Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
This is my favorite song,0.4588,Positive,0.5,Positive,0.8672009110450745,Positive
i sing the song so loud next door can hear it i cant stop lol,-0.1139,Negative,0.3,Netural,-0.3302883207798004,Negative
usually there is no bad words,0.431,Positive,0.04999999999999996,Netural,0.33200904726982117,Positive
"My sister love""s this song lol👑👑👑👑👑👑👑😅😅🥳🥳🥳🤩🥰😏😏😱⭐❤️❤️❤️❤️",0.9442,Positive,0.5,Positive,0.6635775566101074,Positive
"Who's watching this in 2021?
↓
↓
↓",0.0,Neutral,0.0,Netural,-0.31283900141716003,Negative
Me to,0.0,Neutral,0.0,Netural,0.30344775319099426,Netural
I like that song a lot!,0.4199,Positive,0.0,Netural,0.495272696018219,Positive
"literally, since when was Shawn Mendes a senorita?",0.0,Neutral,0.0,Netural,-0.38555803894996643,Negative
who still gonna watch this in 2021! which is almost here!,0.0,Neutral,0.0,Netural,0.44999516010284424,Positive
Who is listenig 🎧 this song in December also ?😄,0.6705,Positive,0.0,Netural,-0.44330325722694397,Negative
I don’t know what’s in appropriate about this.,0.0,Neutral,0.5,Positive,-0.35771316289901733,Negative
Love it,0.6369,Positive,0.5,Positive,0.8348285555839539,Positive
Hello I love your. Song,0.6369,Positive,0.5,Positive,0.8175213932991028,Positive
2ثغاقهفخف37,0.0,Neutral,0.0,Netural,-0.27144742012023926,Negative
I,0.0,Neutral,0.0,Netural,0.24874816834926605,Netural
i love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
"I
Never knew dis was and word lol",0.4215,Positive,0.8,Positive,-0.37126749753952026,Negative
Was it called clean version if there is no bad word in it?,0.6757,Positive,0.3583333333333333,Positive,0.3376089036464691,Positive
city girls,0.0,Neutral,0.0,Netural,0.36211374402046204,Positive
my name is Haifa and my sis is annoying,-0.4019,Negative,-0.8,Negative,-0.3523031175136566,Negative
I'm lisin to this song in till 2022,0.0,Neutral,0.0,Netural,0.283828467130661,Netural
hi,0.0,Neutral,0.0,Netural,0.23648656904697418,Netural
I LOVE IT,0.6369,Positive,0.5,Positive,0.8333382606506348,Positive
I’ve heard this song to may times I don’t like it anymore,0.3612,Positive,0.0,Netural,-0.5541488528251648,Negative
no swears but he put clean,0.5386,Positive,0.3666666666666667,Positive,0.3921242654323578,Positive
This song reminds me of my crush,-0.1531,Negative,0.0,Netural,0.6667159199714661,Positive
THANK U POLAR RECORDS!!!!!,0.5673,Positive,-0.25431315104166663,Negative,0.5534131526947021,Positive
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
hobbs and shaw trailer,0.0,Neutral,0.0,Netural,0.3049358129501343,Netural
Only reason why I’m here cause I have a music report to do but I still love this song so much.,0.7783,Positive,0.2333333333333333,Netural,0.4668610692024231,Positive
