Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
4:09 is that plainrock124 i swear that is plainrock124 edit: it is i watched his bored smashing ps5 i just saw the scene,-0.3182,Negative,-0.5,Negative,-0.3327085971832275,Negative
Hello Mr beast my told my mom and dad I want to go to a Mr beast challenge and mom told me to chat him on Yt and I live in north Carolina Hendersonville north Carolina and I really want to be on your challenge and win some money and be on Yt please contact me Plz😄😄😄😄😄,0.9866,Positive,0.3787878787878788,Positive,0.5256509780883789,Positive
b,0.0,Neutral,0.0,Neutral,0.2911197245121002,Neutral
Thanks mrbeast for the thisert,0.4404,Positive,0.2,Neutral,0.4874748289585113,Positive
Next video buying a new truck or bad,-0.5423,Negative,-0.1878787878787878,Negative,-0.2459498047828674,Negative
I am sad😭 that he dident win 100000£,-0.8509,Negative,0.8,Positive,-0.3126716911792755,Negative
"You should try a few other games, variety is a good thing.",0.4404,Positive,0.1249999999999999,Neutral,0.511030912399292,Positive
"Rec room, the best gaME evar",0.6369,Positive,0.3,Neutral,0.8339775204658508,Positive
yknow what i hate about rec room is that a phone can play but a tablet can't,-0.1655,Negative,-0.8,Negative,0.2724376618862152,Neutral
Can you guys do more Fortnite,0.0,Neutral,0.5,Positive,0.3055855333805084,Neutral
"“I’ve partnered with recroom to give you a free mr beast shirt-“
LETS GOO
“-in game”",0.5106,Positive,0.0,Neutral,0.4659887254238128,Positive
Come to molokai in Hawaii pleas 😭😭😭😭😭,-0.9382,Negative,0.0,Neutral,0.5739724636077881,Positive
"10000,00$🇩🇯",0.0,Neutral,0.0,Neutral,-0.3499762415885925,Negative
"1000,00$",0.0,Neutral,0.0,Neutral,-0.4131872653961181,Negative
Can me and my daughter be in one of your videos.,0.0,Neutral,0.0,Neutral,0.3751109540462494,Positive
Never listen to Chandler,0.0,Neutral,0.0,Neutral,-0.5958167910575867,Negative
play roblox play roblox its really fun pls,0.839,Positive,0.3,Neutral,0.494244247674942,Positive
"Day 480.  Waiting for MrBeast to fulfill my wish.
From the Philippines.🇵🇭.",0.6808,Positive,0.0,Neutral,0.3906096518039703,Positive
The editing I. Thi video ecspecially at minute 2:39 is epic and good funny,0.7003,Positive,0.3499999999999999,Positive,0.4151374697685241,Positive
Rec room: worst game,-0.6249,Negative,-0.7,Negative,-0.8862413167953491,Negative
