Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"My dear friend from India sent me this songs, and told me to listen to it. I will never regret this, he occupies a big spot in my heart and this song is so beautiful...just like his heart. 💕",0.9739,Positive,0.0,Neutral,0.909560203552246,Positive
Hmmm some international stuff with Bollywood 🎵,0.0,Neutral,0.0,Neutral,0.3482528030872345,Positive
♥️♥️,0.8555,Positive,0.0,Neutral,0.3153944313526153,Neutral
Anyone in 2022🙋🏻‍♂️,0.4939,Positive,0.0,Neutral,0.4235062301158905,Positive
"The originality in this song is so underrated. Well done gentleman, it's a complete *“masterpiece”* .",0.3353,Positive,0.1,Positive,0.8851965665817261,Positive
Hritik,0.0,Neutral,0.0,Neutral,0.2346966713666916,Neutral
"This is so in my childhood memories. Whenever this movie used to come on the TV, I used to just wait for this song, although I didn't understand a word, but anyways. Great song",0.7684,Positive,0.8,Positive,0.7618467807769775,Positive
Love the song,0.6369,Positive,0.5,Positive,0.6877331137657166,Positive
Wonderfull composition.....,0.0,Neutral,0.0,Neutral,0.757599949836731,Positive
My favourite song 😍😍❤️❤️❤️,0.7184,Positive,0.0,Neutral,0.8612696528434753,Positive
Anyone in 2022 🌝🌝❤️❤️,0.0,Neutral,0.0,Neutral,-0.4422395229339599,Negative
FaRhAn akthar,0.4576,Positive,0.5,Positive,0.235865831375122,Neutral
😍😍😍😍..... In 2022 jan 5.....i listened it and then🤩🤩🤩🤩,0.9001,Positive,0.0,Neutral,0.3286640644073486,Neutral
Still 2022 listening this song 🎵 👌,0.7297,Positive,0.0,Neutral,0.3228899240493774,Neutral
Who is still listening this masterpiece 😍,0.8349,Positive,0.0,Neutral,0.8149475455284119,Positive
This song is a masterpiece. I just love it. ❤️,0.8519,Positive,0.5,Positive,0.910408854484558,Positive
Its 2022 who else watching this masterpiece,0.7073,Positive,0.0,Neutral,0.5801470875740051,Positive
7:02 You’re my everything.,0.0,Neutral,0.0,Neutral,0.7197926640510559,Positive
Romani dance,0.0,Neutral,0.0,Neutral,0.2897700369358063,Neutral
my childhood back in 2022 .wow,0.5859,Positive,0.0,Neutral,0.7285856008529663,Positive
When can we again travel like this after Corona! 😌,0.6588,Positive,0.0,Neutral,0.5751169323921204,Positive
Nice,0.4215,Positive,0.6,Positive,0.4368410110473633,Positive
Bura tab lagta h jab itne acche songs par itne kam views ho aur wo gande se songs par itne sare views hote h 😔,0.0,Neutral,0.25,Positive,-0.36809042096138,Negative
We want hindu songs,0.0772,Positive,0.0,Neutral,0.2530886530876159,Neutral
Muslim song,0.0,Neutral,0.0,Neutral,0.2373866438865661,Neutral
❤️❤️,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
"This song has been released about 2 years
But I have listened this song 4 years before how?",0.0,Neutral,0.0,Neutral,-0.3042142391204834,Negative
This song sucks!,-0.4199,Negative,-0.375,Negative,-0.8641494512557983,Negative
Anyone at December 14 2021,0.0,Neutral,0.0,Neutral,-0.6583360433578491,Negative
Spanish people can understand spanish indian can understand hindi but both enjoyed the song!,0.6948,Positive,0.2083333333333333,Positive,0.429961621761322,Positive
Seniorita,0.0,Neutral,0.0,Neutral,0.3464718461036682,Positive
