Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"Alan walker song everything i hear it, thet voice are so buatifull and perfect,Who listen this song, You are a legend! 😁",0.8513,Positive,1.0,Positive,0.8853237628936768,Positive
Haidar Abbas realy,0.0,Neutral,0.0,Neutral,0.2362587302923202,Neutral
I'm crying i won't stop replaying this,-0.2987,Negative,-0.2,Negative,-0.4234642386436462,Negative
2022 en am still vibing to this song ❤️💥🇰🇪🇰🇪,0.0,Neutral,0.0,Neutral,0.4386281073093414,Positive
"I used to listen to this song all the time, thanks for giving me some nostalgia 😭😭😭😭💕💕💖💕💖💕💖😭😭😭",0.9682,Positive,0.2,Neutral,0.429890364408493,Positive
,0.0,Neutral,0.0,Neutral,0.2846148908138275,Neutral
l not cold,0.4588,Positive,0.3,Neutral,-0.3874955475330353,Negative
no,-0.296,Negative,0.0,Neutral,-0.531922459602356,Negative
Masterpiece,0.6249,Positive,0.0,Neutral,0.8278747200965881,Positive
List ning every single day,0.0,Neutral,-0.0714285714285714,Negative,0.5015286803245544,Positive
Hi,0.0,Neutral,0.0,Neutral,0.2364865690469741,Neutral
So beautiful song,0.6361,Positive,0.85,Positive,0.8064171671867371,Positive
🔥,-0.34,Negative,0.0,Neutral,0.3085779249668121,Neutral
"You must be manganese heptoxide to ignite with a simple touch. But jokes aside tho it has a really catchy tune in a good way. Idont like it, i Love it!",0.9493,Positive,0.38125,Positive,0.5138098001480103,Positive
Under deep ice north Russia liquid natural radioactive nitromethane explosive 270 billion ton kilogram. Hard Rock hallelujah Lordi lyrics YouTube Slim Shady YouTube Bacterial clouds YouTube What does phosphorus do for plants YouTube Gardening. Roskat roskikseen YouTube Air flow strain physics YouTube Strain vampire YouTube Skynet YouTube Corona programming language YouTube EU-laki on kansallisen lain yläpuolella YouTube,0.6908,Positive,-0.1104166666666666,Negative,-0.6883242726325989,Negative
But so many memories on this song I used to be in 2017 ;D,0.5105,Positive,0.375,Positive,0.3163594603538513,Neutral
I'm in 2022 watching this,0.0,Neutral,0.0,Neutral,0.4076338708400726,Positive
it's my happiness 😊😊❤️❤️✌️,0.9393,Positive,0.7,Positive,0.7068228721618652,Positive
Still watching this song. One of the most favourite song,0.0,Neutral,0.5,Positive,0.7739380598068237,Positive
Very good,0.4927,Positive,0.91,Positive,0.5479444265365601,Positive
Fast and the furious,-0.5719,Negative,0.2,Neutral,0.5770175457000732,Positive
Hannu Lauerma,0.0,Neutral,0.0,Neutral,0.2895816266536712,Neutral
North russia. Also dangerous microbes.,-0.4767,Negative,-0.6,Negative,-0.5028142929077148,Negative
Stop using synthetic fertilizer.,-0.296,Negative,0.0,Neutral,-0.5654097199440002,Negative
"2:18 *dies* I'm impressed, I love the whole song but I still don't understand why lower key, deep and soft voices are so underrated, high notes are hard to sing, but that doesn't mean it's always better
still a great song tho <3",0.9625,Positive,0.3046527777777778,Neutral,0.4079517722129822,Positive
Aw🔥🤟🏻🎶,-0.34,Negative,0.0,Neutral,0.3085779249668121,Neutral
❤💎🇹🇳🇩🇪👍🙏☝️,0.6369,Positive,0.0,Neutral,0.3085779249668121,Neutral
My favorite songgg❤️❤️🤍🤍🤍,0.4588,Positive,0.5,Positive,0.903647243976593,Positive
2:18 ye,0.0,Neutral,0.0,Neutral,-0.284961849451065,Negative
I love it,0.6369,Positive,0.5,Positive,0.8333382606506348,Positive
Like it misss,0.3612,Positive,0.0,Neutral,0.4309788644313812,Positive
"My favourite singer 💜
💕
❤️❤️
❣️❣️❣️
💗💗💗💗
💟💟💟💟💟💟
💓💓💓💓💓💓💓
💝💝💝💝💝💝💝💝
💞💞💞💞💞💞💞💞💞",0.9995,Positive,0.0,Neutral,0.8707648515701294,Positive
2022 and came back after a year or more from someone :),0.5046,Positive,0.3333333333333333,Positive,-0.4532969295978546,Negative
Could not forget this song 😜❤,0.7065,Positive,0.0,Neutral,0.3530652821063995,Positive
The Legends are listening this song on March 23 2022,0.0,Neutral,0.0,Neutral,0.4153433442115783,Positive
This song hits harder than my brother snoring-,0.0,Neutral,-0.1,Negative,0.4286156296730041,Positive
00:01,0.0,Neutral,0.0,Neutral,-0.2726154625415802,Negative
00:00,0.0,Neutral,0.0,Neutral,-0.2790062725543976,Negative
"Is there, someone fan of Alan walker😀😀😀😀",0.8834,Positive,0.0,Neutral,0.2516395449638366,Neutral
I love❤ this lyrics,0.8555,Positive,0.0,Neutral,0.5161596536636353,Positive
"This is a Living Legend the song ""ignite"" is the best",0.6369,Positive,1.0,Positive,0.7585107684135437,Positive
This my favourite....😘,0.4215,Positive,0.0,Neutral,0.8342573642730713,Positive
Love this one❤️,0.6369,Positive,0.5,Positive,0.8842177391052246,Positive
Hi I'm shiven I'm 10 years I'm a vloger who is watching there are my best friend forever 👍👍,0.8126,Positive,1.0,Positive,0.5477259755134583,Positive
"Each line of this song 🎵 I don't know why but give me this energy ⚡to start my day with happiness, Confidence..",0.9248,Positive,0.7,Positive,0.6008753180503845,Positive
Malayalaies come on,0.0,Neutral,0.0,Neutral,0.2908785045146942,Neutral
Watching it in 2022 and it's still a masterpiece,0.6249,Positive,0.0,Neutral,0.6991353631019592,Positive
One of my fav❤️❤️ one touch and I ignite,0.4588,Positive,0.0,Neutral,-0.5307492613792419,Negative
wow the best,0.8402,Positive,0.55,Positive,0.9628208875656128,Positive
2:18 to 2:39 is the best,0.6369,Positive,1.0,Positive,0.5646488666534424,Positive
acabou... foi tudo sua culpa.... 🤡🤙,0.128,Positive,0.0,Neutral,-0.7473050951957703,Negative
Good song in night relaxing thing,0.7269,Positive,0.7,Positive,0.56591796875,Positive
:],0.4939,Positive,0.5,Positive,0.3285142183303833,Neutral
Love it!!,0.6988,Positive,0.78125,Positive,0.9098727107048036,Positive
😊i hear this music everyday😁,0.8402,Positive,0.0,Neutral,0.5755940079689026,Positive
i love song very good,0.8122,Positive,0.705,Positive,0.5861229300498962,Positive
2022,0.0,Neutral,0.0,Neutral,0.2900533974170685,Neutral
"3/2022
Ahh, legend",0.0,Neutral,0.0,Neutral,0.3210150897502899,Neutral
Im here in 2022 and i love this song now,0.6369,Positive,0.5,Positive,0.8687542080879211,Positive
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
I luv this one LLLLLLL,0.0,Neutral,0.0,Neutral,-0.2964973747730255,Negative
Op,0.0,Neutral,0.0,Neutral,0.2698663473129272,Neutral
من  طرف العنز المهكر كرد ١٢,0.0,Neutral,0.0,Neutral,-0.2715044617652893,Negative
"It’s been so long since I listened to this, it bring back memories…",0.0,Neutral,-0.025,Negative,0.6666368842124939,Positive
yes i do,0.4019,Positive,0.0,Neutral,0.4937692880630493,Positive
Love you AW from India HR,0.6369,Positive,0.5,Positive,0.7547798156738281,Positive
I'm watching the video and song in 2022 :O,-0.2808,Negative,0.05,Neutral,0.2601894438266754,Neutral
"*One touch and i ignite*
CHILLBUMPS......😁🖤🖤🖤🖤❤💣💥💯🆒️",0.973,Positive,0.0,Neutral,-0.5837132930755615,Negative
love this song legend songs never die❤❤🔥🔥🔥,0.4548,Positive,0.5,Positive,0.752211332321167,Positive
What a masterpiece 💜,0.8519,Positive,0.0,Neutral,0.929071843624115,Positive
ummm 7clouds can you make counting sheep???,0.0,Neutral,0.0,Neutral,-0.3024188578128814,Negative
This song is really nice :D,0.8128,Positive,0.8,Positive,0.5576900243759155,Positive
"This song is just as lit as the fireflies and stars it sings.
And the appeal is more precious then the diamond it shines.
And the soul is more loud then what the beats the hearts make.",0.8932,Positive,0.4,Positive,0.641025185585022,Positive
I am leaving this comment here so that if anyone likes this comment in the future I can listen to this masterpiece,0.826,Positive,0.0,Neutral,0.5506382584571838,Positive
A great song❤️,0.6249,Positive,0.8,Positive,0.836268961429596,Positive
I am a “lily”flower and I am so “alone” I am “on my way” but “I don’t wanna” go to the “dark side”I want “unity” and I have “lost control” I have also almost “faded”away I want to “ignite”to “play” for myself and “sing me to sleep”and be strongest I am in a “different world” but now it’s my “end of time”😉,0.6547,Positive,-0.075,Negative,0.4369030594825744,Positive
Fesh and new to me every time I listen it,0.3182,Positive,0.2181818181818181,Neutral,0.7160687446594238,Positive
Let us see how many legends are watching in 2023,0.0,Neutral,0.5,Positive,0.4081352055072784,Positive
i prefer ice,0.0,Neutral,0.0,Neutral,0.4259163439273834,Positive
next time please post this without singer so that we can sing in place of singer please  please🥺🥺🥺,0.7096,Positive,0.0,Neutral,-0.3385852575302124,Negative
Amazing song 🎵♥,0.8402,Positive,0.6000000000000001,Positive,0.8180102705955505,Positive
Amazing song 🎵♥,0.8402,Positive,0.6000000000000001,Positive,0.8180102705955505,Positive
Me listening 2022 12.03,0.0,Neutral,0.0,Neutral,-0.315658301115036,Negative
Gacha memories,0.0,Neutral,0.0,Neutral,0.2640831172466278,Neutral
Comments     da    songs,0.0,Neutral,0.0,Neutral,0.2493732273578643,Neutral
💗💗😄😇🥰,0.979,Positive,0.0,Neutral,0.3085779249668121,Neutral
💗💗💗,0.9493,Positive,0.0,Neutral,0.3085779249668121,Neutral
Dis   a   songs,0.0,Neutral,0.0,Neutral,-0.2729451656341553,Negative
Ok,0.296,Positive,0.5,Positive,0.4951144456863403,Positive
Who from 2022😎,0.4588,Positive,0.0,Neutral,-0.296958327293396,Negative
You no alaikey,-0.296,Negative,0.0,Neutral,-0.3905515074729919,Negative
I love Alan walker songa Alan walker is my favorite😊,0.9217,Positive,0.5,Positive,0.6960300207138062,Positive
"Year 2022, day 9 March, time 22:40",0.0,Neutral,0.0,Neutral,-0.3190324008464813,Negative
"Kpop songs I found in this lyrics video 
1.lie - Jimin - caught in a lieee
2.fever- enhypen - like a fever fever feverr",0.3612,Positive,0.0,Neutral,-0.3135940730571747,Negative
"fantastic mindbloing i love this song 
when i read this song idont know when he start and and over",0.8316,Positive,0.45,Positive,0.8409079313278198,Positive
Gem of all time,0.0,Neutral,0.0,Neutral,0.9577940106391908,Positive
Love this song,0.6369,Positive,0.5,Positive,0.8493074774742126,Positive
🔥🔥🔥🔥🔥🔥🔥,-0.93,Negative,0.0,Neutral,0.3085779249668121,Neutral
I found this song from instagram,0.0,Neutral,0.0,Neutral,0.3298529982566833,Neutral
when i listening this song.i feels like something Snitching my soul from my body. ❤️❤️❤️❤️❤️,0.3612,Positive,0.0,Neutral,-0.4634757041931152,Negative
Very nice song..👌,0.8587,Positive,0.78,Positive,0.5567561984062195,Positive
"Watching Attack on Titan 
While listening lit!💥",-0.7088,Negative,0.0,Neutral,0.3050392568111419,Neutral
This is best song of my experienc,0.6369,Positive,1.0,Positive,0.8752810955047607,Positive
People who listen to this are legends  ✨🧸,0.3182,Positive,0.0,Neutral,0.689894437789917,Positive
Alan Walker's song always hits my heart hard ❤‍🔥,0.34,Positive,-0.2916666666666667,Negative,0.5936223268508911,Positive
Me,0.0,Neutral,0.0,Neutral,0.2765241265296936,Neutral
Realy good music,0.4927,Positive,0.7,Positive,0.4402225613594055,Positive
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
Habibti,0.0,Neutral,0.0,Neutral,0.4019225239753723,Positive
Is so cool,0.3804,Positive,0.35,Positive,0.682089626789093,Positive
Makes me feel heat up,0.0,Neutral,0.0,Neutral,0.3547983765602112,Positive
"""Tell me one more beautiful lie""
Is it just me or all Alan Walker's songs are connected to each other in some way?",0.6361,Positive,0.4083333333333334,Positive,0.253298819065094,Neutral
"Seungri 🤗❤
Love this song",0.9042,Positive,0.5,Positive,0.7355135083198547,Positive
omg omg omg omg,0.0,Neutral,0.0,Neutral,-0.3498702645301819,Negative
Damn love this song,0.3612,Positive,0.5,Positive,0.8590805530548096,Positive
"It's March 2022, how many ultra legends are listening to this masterpiece.🎧🎧🎧",0.7073,Positive,0.5,Positive,0.5894824862480164,Positive
I like this song so much,0.3612,Positive,0.2,Neutral,0.6804909110069275,Positive
Beautiful,0.5994,Positive,0.85,Positive,0.7432551383972168,Positive
I could control of fire create flame power 🔥🔥🔥🔥🔥🔥🔥,-0.9337,Negative,0.0,Neutral,0.4411399960517883,Positive
Fire😡😈,0.1531,Positive,0.0,Neutral,0.3085779249668121,Neutral
"My friends, you friends this love song ........good to be alive🙋‍♀️
...THANKS ❤",0.9765,Positive,0.5,Positive,0.6954908967018127,Positive
1:35,0.0,Neutral,0.0,Neutral,0.2165716886520385,Neutral
1:24-1:32 true for me 👍👍,0.4215,Positive,0.35,Positive,0.5382019877433777,Positive
Im in love with her voice ♥️,0.8555,Positive,0.5,Positive,0.6706254482269287,Positive
This song izzzz just LOVE💓,0.9426,Positive,0.0,Neutral,0.4049293994903564,Positive
Too many beautiful lies,0.2732,Positive,0.675,Positive,-0.4070135056972503,Negative
"Like a fever feels so right 
Me: OKKKKKKKKKK tooooooo much",0.3612,Positive,0.2428571428571428,Neutral,0.2466873675584793,Neutral
"We are the only dancing on the sun
Me: ok this is too much like yeah too much for a beautiful lie",0.8689,Positive,0.35,Positive,0.4315977394580841,Positive
"One touch and i ignite 
My reaction: ehhh seriously like really",0.2023,Positive,-0.0666666666666666,Negative,-0.4092872440814972,Negative
listing this in 2022!!  love all the way from Pakistan🇵🇰❤🌼,0.8745,Positive,0.5,Positive,0.7252515554428101,Positive
"""One touch and i ignite"" 🔥",-0.34,Negative,0.0,Neutral,-0.5005310773849487,Negative
Ice and i hope you get 1’000000 subscribers,0.4404,Positive,0.0,Neutral,-0.3607655167579651,Negative
It sounds good br0,0.4404,Positive,0.7,Positive,0.4580130577087402,Positive
"Who's has been ignited in 2022, you're a legend",0.0,Neutral,0.0,Neutral,-0.3536862134933471,Negative
Hey im listen this 2065,0.0,Neutral,0.0,Neutral,0.3481487035751343,Positive
THIS SONG IS A BLAST😀❤💕🤪,0.9001,Positive,0.0,Neutral,0.5243536829948425,Positive
"I Need Likes . 
How i can get it By saying That 
""This is 2023 Let's see how many legend are here ?""
Or By saying 
That Hits different ""survivors of same kind "" 
How i can get likes 😑😑",0.8402,Positive,0.275,Neutral,0.3535306453704834,Positive
The worst song I have heared,-0.6249,Negative,-1.0,Negative,-0.9352992177009584,Negative
Nice love this song,0.7906,Positive,0.55,Positive,0.727054238319397,Positive
Todoroki,0.0,Neutral,0.0,Neutral,0.5735371708869934,Positive
Watching in Feb 2022... Vibes 😍😍♥️♥️♥️,0.9618,Positive,0.0,Neutral,-0.2623912692070007,Negative
I really can't stop hearing this song some one stop me,-0.0087,Neutral,0.2,Neutral,-0.5320419669151306,Negative
I really can't stop hearing this song some one stop me,-0.0087,Neutral,0.2,Neutral,-0.5320419669151306,Negative
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
I really fall for all of Alan Walker songs...No song of his can be denied❣️,0.3182,Positive,0.2,Neutral,-0.6381357908248901,Negative
Omg I remember being a Gacha kid and vining to this song all the time 😭 I only have a couple Gacha vids on my channel rn and they’re really shitty but it brings back so many memories,-0.5418,Negative,0.175,Neutral,0.5183065533638,Positive
Our driver last night played this song 🔥🔥🔥here it is💪💪2022,-0.34,Negative,0.0,Neutral,0.6044478416442871,Positive
Ask Shoto Todoroki,0.0,Neutral,0.0,Neutral,0.3224133849143982,Neutral
Both,0.0,Neutral,0.0,Neutral,0.268511563539505,Neutral
woahh,0.0,Neutral,0.0,Neutral,0.3295497596263885,Neutral
Let me copy link,0.0,Neutral,0.0,Neutral,0.2528549432754516,Neutral
Both,0.0,Neutral,0.0,Neutral,0.268511563539505,Neutral
هاي الاغنية عندي اله ذكريات حلوه جنت اشغله وي ما اقرأ رواية داكن😭😭😭😭🖤⛓️,-0.7321,Negative,-0.1333333333333333,Negative,-0.258500725030899,Negative
Song is pure sexe,0.0,Neutral,0.2142857142857142,Neutral,-0.2408851385116577,Negative
It express my feeling,0.128,Positive,0.0,Neutral,0.526747465133667,Positive
Awesome!,0.6588,Positive,1.0,Positive,0.8710106611251831,Positive
I love this song,0.6369,Positive,0.5,Positive,0.8526678681373596,Positive
This is the best i mean the best ok its best. Best best and best,0.9825,Positive,0.7734375,Positive,0.7847828269004822,Positive
V.v.good,0.0,Neutral,0.0,Neutral,0.401093065738678,Positive
Omg i love it soooooo much,0.6369,Positive,0.35,Positive,0.6255922913551331,Positive
Ahem. Future :],0.4939,Positive,0.25,Neutral,0.3029645681381225,Neutral
This song always comforts me! Obsessed with it.,0.4003,Positive,-0.5,Negative,0.7647640109062195,Positive
Such a fucking song 🎵 😍 ❤,0.802,Positive,-0.3,Negative,-0.5617066025733948,Negative
Very meaningful song,0.3804,Positive,0.65,Positive,0.5305500030517578,Positive
One of my favourite song,0.0,Neutral,0.0,Neutral,0.8001707792282104,Positive
Love it,0.6369,Positive,0.5,Positive,0.8348285555839539,Positive
Oh my gosh this is now my favorite song I've been watching this 10 times already,0.4588,Positive,0.5,Positive,0.8946883678436279,Positive
Rate this song here: 1 to 10,0.0,Neutral,0.0,Neutral,-0.6225513815879822,Negative
Sooo good!,0.4926,Positive,0.875,Positive,0.4770258367061615,Positive
