Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
Hola cómo estás buenas 😸😸😸,0.9545,Positive,0.7,Positive,0.45020791888237,Positive
Decided to leave an English comment ffs,-0.6124,Negative,0.0,Netural,-0.5097439289093018,Negative
🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,0.0,Neutral,0.0,Netural,0.30857792496681213,Netural
April in who can see,0.0,Neutral,0.0,Netural,0.35621729493141174,Positive
Eu amo essa coreografia,0.6369,Positive,0.5,Positive,0.5474814176559448,Positive
😀😀😃😃😃,0.8885,Positive,0.0,Netural,0.30857792496681213,Netural
Un gran reggetonero adelante Daddy Dios te bendiga,0.8402,Positive,0.8,Positive,0.7722334265708923,Positive
yiwod92ks,0.0,Neutral,0.0,Netural,0.21990366280078888,Netural
Ορεο τραγούδι σας ευχαριστούμε πολύ για το τραγούδι κε το ταλέντο σας ευχαριστούμε πολύ 💝💝💝💝💝💝💓😝💓,0.9938,Positive,0.37333333333333335,Positive,0.33683890104293823,Positive
dady yankee este tema no pasa de moda,0.0,Neutral,0.0,Netural,-0.4557970464229584,Negative
Who’s is still here today 😍😍😍,0.8402,Positive,0.0,Netural,0.4978553056716919,Positive
Mega crazy love!!!,0.5684,Positive,0.18828125,Netural,0.9029426574707031,Positive
No mi hermana tambien,0.0,Neutral,0.0,Netural,-0.40427204966545105,Negative
This song and “Did You Call Me” by Lukaz are some of the only things getting me through tough times. I hope everyone is doing well. I love you ❤️,0.8271,Positive,0.037037037037037035,Netural,0.7419810891151428,Positive
Cool,0.3182,Positive,0.35,Positive,0.4904145896434784,Positive
Moin,0.0,Neutral,0.0,Netural,0.24324123561382294,Netural
❤️😀😘😔🎵Hii,0.6808,Positive,0.0,Netural,0.30857792496681213,Netural
Me divierto mucho gracias ☺️,0.8316,Positive,0.3,Netural,0.6070613861083984,Positive
🔥🔥🔥🔥🥰🥰😘😘😍😍,0.9559,Positive,0.0,Netural,0.30857792496681213,Netural
Soy tu fan hola,0.3182,Positive,0.0,Netural,0.34379667043685913,Positive
"Soy yo o tiene mucho parecido con ""Informer""",0.0,Neutral,0.0,Netural,0.23598770797252655,Netural
Yo la escucho,0.0,Neutral,0.0,Netural,0.27508077025413513,Netural
=,0.0,Neutral,0.0,Netural,0.2274566888809204,Netural
Gasoli dura que tire pa lante con calma hoy la oka,0.2263,Positive,0.00416666666666668,Netural,0.307306706905365,Netural
El reyyyyyyyyy6yy regreso,0.0,Neutral,0.0,Netural,0.2650837004184723,Netural
"Lee detenidamente esta oracion y has lo que dice sin ignorar los pasos que te pide seguir, por que si no sólo tendrás resultados contrarios de lo que pidas. Piensa en esa persona con la que quieras estar y di su nombre 3 veces. Piensa en lo que quieres que te pase la próxima semana y repite para ti 6 veces. Ahora piensa en lo que quieres con esa persona y dilo 1 vez y ahora di... Rayo de la luz yo te invocó para que desentierres el nombre de la persona a donde este y con quien este y lo hagas llamarme ahora mismo enamorado y arrepentido que (di su nombre) venga a mi (tu nombre) que el me llame y ame. Gracias, gracias por tu misericordia poder que siempre cumple lo que se te pide. Luego tienes que publicar la oración 3 veces en sitios diferentes, suerte",0.9749,Positive,0.22857142857142856,Netural,0.6431045532226562,Positive
😎😎❤️❤️💖💖🔥🔥🤩🤩🤩,0.9325,Positive,0.0,Netural,0.30857792496681213,Netural
😘😘😘😘😘😘😘🤩🤩🤩👿👿👿👿👿❤️❤️❤️❤️💌🌈☠️💀,0.743,Positive,0.0,Netural,0.30857792496681213,Netural
love this song,0.6369,Positive,0.5,Positive,0.8493074774742126,Positive
PEACE AND LOVE FOR EVERBODY WHO IS READING THIS ❤ stay save and have a nice day.,0.9655,Positive,0.55,Positive,0.7589603662490845,Positive
"*i guess everyone just decided to come back here today.*
.
.
👇
*You’re amazing stay blessed, stay safe and have a amazing rest of your day*",0.9371,Positive,0.42500000000000004,Positive,0.7087342143058777,Positive
Me 💨💨,0.0,Neutral,0.0,Netural,0.2424992024898529,Netural
This boy is evergreen never gets old by his looks nor by his songs 😍😍😍 u,0.8402,Positive,0.1,Netural,0.7714932560920715,Positive
