Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
HEY THATS THE GUY FROM SHADOWHUNTERS,0.0,Neutral,0.0,Neutral,0.3174701929092407,Neutral
This song is to those exes who will come to your marriage and you would be in trouble 😅,-0.0516,Negative,-0.2,Negative,0.5407083034515381,Positive
Want Haylor Collab 💚💙💛❤️😍,0.9509,Positive,0.0,Neutral,0.2890575528144836,Neutral
Harry Styles 💚💙💛,0.9274,Positive,0.0,Neutral,0.4578694999217987,Positive
Te veo pronto océano of mine😃😃😃😎✌️✨,0.8957,Positive,0.0,Neutral,0.4492909014225006,Positive
"for me, this song is the epitome of pop music.",0.0,Neutral,0.0,Neutral,0.6085273027420044,Positive
I went here after watching 1D videos.,0.0,Neutral,0.0,Neutral,0.2744856774806976,Neutral
2022,0.0,Neutral,0.0,Neutral,0.2900533974170685,Neutral
I love this music video I think it fits the vibe of the song perfectly,0.8555,Positive,0.75,Positive,0.8537354469299316,Positive
Yummy girl Go Taylor,0.5267,Positive,0.0,Neutral,0.3996846675872803,Positive
"I love Taylor Swift reason being her music is liberating, relatable and true and at the same time reminds me of when i first had a crush on someone.",0.802,Positive,0.275,Positive,0.5809000134468079,Positive
Born,0.0,Neutral,0.0,Neutral,0.2939323484897613,Neutral
This never gets old,0.0,Neutral,0.1,Positive,0.3099076449871063,Neutral
Is this song wrote for harry... 🙄,0.0,Neutral,0.0,Neutral,0.389407604932785,Positive
1989 (taylor's version) will be ICONIC,0.0,Neutral,0.5,Positive,0.600522518157959,Positive
Harry,0.0,Neutral,0.0,Neutral,0.4214072227478027,Positive
Great 😊 music enjoy all the time,0.9231,Positive,0.6000000000000001,Positive,0.8057014346122742,Positive
"Is it okay to love this song, but not like Harry Styles?",0.0989,Positive,0.5,Positive,0.7597824335098267,Positive
its 2022 and i still love this song!!♡,0.6988,Positive,0.5,Positive,0.8489764332771301,Positive
this song is HAYLOR,0.0,Neutral,0.0,Neutral,-0.2919245064258575,Negative
I can't believe this is about Harry and i never knew it,0.0,Neutral,0.0,Neutral,-0.3846573233604431,Negative
Te amo loirinha lind,0.8442,Positive,0.45,Positive,-0.2406177967786789,Negative
This song never gonna old :),-0.357,Negative,0.3,Positive,0.5564519166946411,Positive
Yo solo vine por dominic  sherwood  🥰🥰,0.9393,Positive,0.0,Neutral,0.2278452515602111,Neutral
Thought the man looked familiar.. Jace from Shadowhunters lmao,0.5994,Positive,0.4875,Positive,-0.3164596855640411,Negative
Herzlichen Grüße  Taylor ❤️♥️🎆🎆🎆🎆🎆🎆🎆🤗,0.886,Positive,0.6,Positive,0.6945918798446655,Positive
brains and beauty.  Unclear which is more dangerous for a woman arsenal?,-0.1513,Negative,-0.0499999999999999,Negative,-0.2857795655727386,Negative
Legend's are watching in 2024,0.0,Neutral,0.0,Neutral,0.4029660820960998,Positive
"this is so great *IT NEVER GOES OUT OF STYLE* and i love it.
my top 5 fav swift songs:
1: *STYLE*
2: lover.
3: shake it off.
4: london boy.
5: paper rings.",0.9592,Positive,0.6,Positive,0.9488450288772584,Positive
tiktok says that this song is about harry styles?,0.0,Neutral,0.0,Neutral,-0.4311790764331817,Negative
"""My dear... I'm wondering 🤔... where's your marriage 💑? I'm waiting ✋...I'm not going to be jealous... I'm happy for you, my dear friend..., ""- Fanfiction 1984",0.9231,Positive,0.8,Positive,0.5328971743583679,Positive
aa,0.0,Neutral,0.0,Neutral,0.321118950843811,Neutral
We never go out of style,0.0,Neutral,0.0,Neutral,-0.4187726676464081,Negative
"Real music real beat


I know a real source of getting views and likes that is only Authentic views",0.4215,Positive,0.22,Positive,-0.3357183635234833,Negative
"Timeless, instant classic.",0.0,Neutral,0.0833333333333333,Positive,0.8837000727653503,Positive
Song was way ahead of it's time😭😍💃🏼🔥 much love x❤,0.7845,Positive,0.5,Positive,0.6708070039749146,Positive
I love this song so mich,0.6369,Positive,0.35,Positive,0.7822290062904358,Positive
the only reason why i like style is bc Dominic Sherwood,0.3612,Positive,0.0,Neutral,0.3521731495857239,Positive
"great song, but i only watch the video to see Dominic Sherwood, o la la,. thanks Taylor",0.7506,Positive,0.3333333333333333,Positive,0.537420392036438,Positive
"Style, style, styles,  Harry Styles oopppsss🤭",0.4939,Positive,0.0,Neutral,0.5522769689559937,Positive
"0:14

IF YOU LOOK CLOSELY, THE NECKLACE SHE'S HOLDING IS THE ONE HARRY USED TO WEAR ALL THE TIME, THE PAPER PLANE",0.0,Neutral,0.0,Neutral,-0.4190079569816589,Negative
This song was a NOSTALGIC and will never goes OUT of style 😍 Still listening this year 2022 and forever ❤️😘,0.7003,Positive,-0.5,Negative,0.6709234118461609,Positive
People are saying it's about Harry Styles,0.0,Neutral,0.0,Neutral,-0.2314977496862411,Negative
For every song l feel like this is Taylor's best song. But this is really wonderful song.,0.8966,Positive,1.0,Positive,0.6529260873794556,Positive
What in the mundane is this 🤣,0.4939,Positive,-0.1666666666666666,Negative,0.3468904197216034,Positive
Desi Danny love you,0.6369,Positive,0.5,Positive,0.6828616261482239,Positive
Who's here in 2022?,0.0,Neutral,0.0,Neutral,-0.2902573049068451,Negative
Love this song,0.6369,Positive,0.5,Positive,0.8493074774742126,Positive
The airplane necklace in the beginning makes me squeal every time💀💀💀,0.0,Neutral,0.0,Neutral,0.4667000770568847,Positive
I love this song and that she literally wrote a song about him and called it his last name practically ♥️🔥♥️,0.9042,Positive,0.25,Positive,0.729127049446106,Positive
THIS SONG IS NEVER REALLY GOES OUT OF STYLE,0.0,Neutral,-0.1,Negative,-0.5047549605369568,Negative
Who has just discovered Taylor swift songs an hour ago 🤣,0.6124,Positive,0.0,Neutral,0.3456194400787353,Positive
I had this cd in my car and listened to it for an entire summer. I can see myself driving and listening right now.,0.0,Neutral,0.1428571428571428,Positive,0.6854311227798462,Positive
It’s JACE from shadow hunter!!,0.0,Neutral,0.0,Neutral,0.3365395069122314,Positive
Who said she ever went out of style,0.0,Neutral,0.0,Neutral,-0.4641598761081695,Negative
IS THAT JACE FROM SHADOWHUNTERS MORTAL INSTRUMENTS??????,0.0,Neutral,0.0,Neutral,-0.4490409791469574,Negative
Love this song 💗💗💗 it's been a while since I've heard it,0.9678,Positive,0.5,Positive,0.8045268654823303,Positive
8,0.0,Neutral,0.0,Neutral,0.3862052261829376,Positive
jace herondale looking a little different here,0.0,Neutral,-0.09375,Negative,0.3900336325168609,Positive
😢,-0.4767,Negative,0.0,Neutral,0.3085779249668121,Neutral
hope to see you one day have writte you a letter<<<swifty,0.4404,Positive,0.0,Neutral,0.3408605754375458,Positive
through the night with you <<<swifty i love you evermore<<<swifty,0.6369,Positive,0.5,Positive,0.7797365188598633,Positive
💙,0.6369,Positive,0.0,Neutral,0.3085779249668121,Neutral
7 years still feels like fresher than ever,0.3612,Positive,0.0,Neutral,0.7908797860145569,Positive
Anyone here in April 2022???,0.0,Neutral,0.0,Neutral,-0.7798930406570435,Negative
Jace wailande😍 shadow hunter,0.4588,Positive,0.0,Neutral,0.3012962937355041,Neutral
mano que musica que clipe slk combinam muito esses dois eu shipo,0.0,Neutral,0.0,Neutral,0.4039173424243927,Positive
"I was standing next to my boyfriend plucking my eyebrows the day after I found out he was cheating on me when I heard this song come on. When the lyric ""I've heard that you've been out and about with some other girl,"" played I turned to him and smiled, staring deep in his eyes.

He couldn't hold the eye contact.",0.3182,Positive,0.145,Positive,-0.4424504339694977,Negative
You got the James Dean daydream looking your eyes 😁😁😂my favorites lyric👍,0.7845,Positive,0.0,Neutral,0.8264905214309692,Positive
Here for Taylor as well as Jace!!!!! ifykyk,0.5053,Positive,0.0,Neutral,0.4070033133029938,Positive
Vish kk,-0.5423,Negative,0.0,Neutral,-0.2386069446802139,Negative
I actually thought the guy was Harry for a second 🤣😵,0.3182,Positive,0.0,Neutral,-0.3000909388065338,Negative
This song is definitely about Harry 😁,0.6908,Positive,0.0,Neutral,0.4233962595462799,Positive
Today I'm listening to this beautiful song it will never go out of style,0.6833,Positive,0.85,Positive,0.7132598757743835,Positive
bu zamanları özledim..,-0.1531,Negative,0.0,Neutral,0.4428784549236297,Positive
Sorry but i m here only for Dominic Sherwood ❤️,-0.0387,Neutral,-0.25,Negative,0.3170923590660095,Neutral
"Lets all admit we missed Taylor, Katy, Rihanna, Gaga, Beyonce releasing hits songs",-0.1027,Negative,0.0,Neutral,-0.3191520571708679,Negative
🤍🤍🤍,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
Shadow hunter guyyyy onggg,0.0,Neutral,0.0,Neutral,-0.2973723113536834,Negative
"This song never goes out of style because








It's written for ✨ *Harry Styles* ✨",0.5574,Positive,0.0,Neutral,-0.5223031640052795,Negative
"to those who don't know, this song is about Harry Styles...See the airplane locket at 3:23. She and Harry used to wear when they were dating",0.0,Neutral,0.0,Neutral,0.2927168905735016,Neutral
Actually this song is about harry styles,0.0,Neutral,0.0,Neutral,0.2636398375034332,Neutral
"Ahora entiendo por qué me gusta tanto la canción desde que salió, aparece Dominic Sherwood<3",0.6597,Positive,0.6,Positive,0.4821851551532745,Positive
Taytay here I am!!!,0.0,Neutral,0.0,Neutral,0.5836498737335205,Positive
It’s the beat for me 1:09 👌,0.7297,Positive,0.0,Neutral,0.4587142765522003,Positive
"This song is so beautiful and cute I like it, it makes me feel calm",0.9194,Positive,0.55,Positive,0.6914103627204895,Positive
We need Taylor’s Version of this track…,0.0,Neutral,0.0,Neutral,0.432800829410553,Positive
We keep play this shit untill it reach 1 billion trust me honey,0.1406,Positive,-0.2,Negative,-0.5314380526542664,Negative
This song gives me nostalgia,0.0,Neutral,0.0,Neutral,0.6069741249084473,Positive
"Just watching this again and I’ve realized that I actually know this guy,really Great actor if you ask me",0.6249,Positive,0.4,Positive,0.7470802068710327,Positive
We never get out of style..april 2022😊😊❤❤❤,0.9766,Positive,0.0,Neutral,-0.5171704888343811,Negative
"Please tell me I wasn't the only one thinking about Harry all the time. His necklace, his T-shirt...",0.3182,Positive,0.0,Neutral,-0.3450704514980316,Negative
Taylor Swift is ageless.. so does her songs.,0.2023,Positive,0.0,Neutral,0.3497539460659027,Positive
I like it 🥺💘,0.7717,Positive,0.0,Neutral,0.4648337960243225,Positive
Why is his one eye brown and the other blue?,0.0,Neutral,-0.0625,Negative,-0.3405973315238952,Negative
The queen,0.0,Neutral,0.0,Neutral,0.4109088480472564,Positive
I just love this song sm :),0.802,Positive,0.5,Positive,0.8379188776016235,Positive
I DID NOT realise Dominic Sherwood was the dude in this clip. 😯 Funny watching old clips years later!,0.4926,Positive,0.1166666666666666,Positive,0.2841626703739166,Neutral
April 2022 anyone?,0.0,Neutral,0.0,Neutral,-0.7002825736999512,Negative
"*This song never gets old. No matter how much I listen, I never get bored*",0.1877,Positive,-0.0666666666666666,Negative,0.5048499703407288,Positive
*It's crazy how many people come back to this everyday. This song is legendary ♡*,-0.34,Negative,0.1399999999999999,Positive,0.8481259942054749,Positive
1:09,0.0,Neutral,0.0,Neutral,-0.3156336843967438,Negative
amazinggghggggggggghggggggggg,0.0,Neutral,0.0,Neutral,0.6368387341499329,Positive
Nobody had your back?,0.0,Neutral,0.0,Neutral,-0.5974934697151184,Negative
"My favorites Taylor's songs are Style, Shake it off and 22. And you?",0.2732,Positive,0.0,Neutral,0.8202529549598694,Positive
Forever my Jace.,0.0,Neutral,0.0,Neutral,0.8231484889984131,Positive
Lovely,0.5859,Positive,0.5,Positive,0.5615791082382202,Positive
Love you Taylor,0.6369,Positive,0.5,Positive,0.7983021140098572,Positive
"This goes to my top list of pop perfection. The moment the synth drops, it's just pure eargasm",0.6705,Positive,0.3571428571428571,Positive,0.8747704029083252,Positive
"4 Tennessee?

“tents city”

10 tweets Icy

Eye see?

i c?

ay ay eye!

Ten Men Square?

TeeT",0.0,Neutral,-0.0625,Negative,-0.5074032545089722,Negative
"Yeah, Harry and Taylor will never go out of style :)",0.6369,Positive,0.5,Positive,0.5089483857154846,Positive
What 2015 was 7 year's ago it's like 1 year ago 😳,0.3612,Positive,0.0,Neutral,0.3217048346996307,Neutral
wow ur really cool man,0.7501,Positive,0.2249999999999999,Positive,0.8973069787025452,Positive
YEAH,0.296,Positive,0.0,Neutral,0.3035990595817566,Neutral
James Dean is the most attractive guy i ever seen !!!!,0.6554,Positive,0.75,Positive,0.9242680668830872,Positive
Beautiful song🎵🧚🕊️,0.5994,Positive,0.85,Positive,0.7691917419433594,Positive
"We all that this song is about Mr Styles 
🤣💚💙",0.9118,Positive,0.0,Neutral,0.3488856852054596,Positive
Masterpiece of my heart. Thank you Justin,0.8957,Positive,0.0,Neutral,0.9251604080200196,Positive
QUE SABOR,0.0,Neutral,0.0,Neutral,0.2816231250762939,Neutral
i'm in my taylor swift phase again 😭,-0.3182,Negative,0.0,Neutral,0.6253806352615356,Positive
If she'll release 1989 (Taylor's version) that version will never go out of style,0.0,Neutral,0.0,Neutral,-0.4498025178909302,Negative
Seeng Jace without any rune hits different,0.0,Neutral,0.0,Neutral,0.3392444849014282,Positive
"And I should just tell you to leave 'cause I
Know exactly where it leads, but I
Watch us go 'round and 'round each time",-0.0258,Neutral,-0.05,Negative,-0.2893036603927612,Negative
I'm sure is this about some Harry maybe the Potter one. Yeah! Or maybe redhead one. Who knows!🥺,0.6229,Positive,0.625,Positive,0.3152016997337341,Neutral
taylor lenda!!!!!,0.0,Neutral,0.0,Neutral,0.5470377802848816,Positive
"Тейлор, это просто шедевр...✨",0.7506,Positive,0.0,Neutral,0.4413016140460968,Positive
Taylor swift is not like other rappers who are going viral by using A u t h e n t i c v i e w s to get the views up. Thumbs up who agreess,-0.0798,Negative,-0.125,Negative,-0.465155154466629,Negative
한기지더 올려볼까  한시간이면 모두 나에 세계로 들어오지 않앗나    아름다운글에 나라드는  벌과 나비같엇다,0.7506,Positive,0.675,Positive,-0.3800151944160461,Negative
그만  올림니다,-0.296,Negative,0.0,Neutral,-0.4420939981937408,Negative
THE BEST SONG EVERR 😆🤍,0.8143,Positive,1.0,Positive,0.936424970626831,Positive
Only song of hers I'll listen too,0.0,Neutral,0.0,Neutral,0.2597962915897369,Neutral
I always thought 'doggie style' meant something else.,0.0,Neutral,0.0,Neutral,-0.3279321491718292,Negative
taylor us best 😘😘💖💕,0.9661,Positive,1.0,Positive,0.672511637210846,Positive
just take me home,0.0,Neutral,0.0,Neutral,0.3213551342487335,Neutral
