Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
"This is the wifey material every man wants
p.s. I am a stan (don't come at me)",0.0,Neutral,0.2,Neutral,0.6069736480712891,Positive
Zaarrtttt,0.0,Neutral,0.0,Neutral,-0.52540522813797,Negative
Thank you this is a gift you are incredible as always this is a perfect concert 💓,0.9571,Positive,0.95,Positive,0.93121600151062,Positive
good,0.4404,Positive,0.7,Positive,0.4969631731510162,Positive
Is that Ty Dolla $ign singing like that?! Who knew his voice was this beautiful?,0.8854,Positive,0.85,Positive,-0.3691385984420776,Negative
Hey Ariana do you have a relationship with Jesus?,0.0,Neutral,0.0,Neutral,-0.2713127434253692,Negative
This is perfect performances.  :D,0.8286,Positive,1.0,Positive,0.7987346053123474,Positive
How,0.0,Neutral,0.0,Neutral,0.4223244190216064,Positive
The last song gave me chills 😭,-0.4767,Negative,0.0,Neutral,-0.3074827194213867,Negative
❤️❤️❤️❤️❤️❤️❤️❤️🌷🌷👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆,0.0,Neutral,0.0,Neutral,0.3085779249668121,Neutral
Its very late & my health is calling,0.0,Neutral,-0.39,Negative,0.4166544377803802,Positive
THAT IS FABULOUS,0.5267,Positive,0.4,Positive,0.6624013781547546,Positive
this is an absolute masterpiece,0.6249,Positive,0.2,Neutral,0.9322537779808044,Positive
🫠🫠🫠🥹🥹🥹😵‍💫,-0.4215,Negative,0.0,Neutral,0.3085779249668121,Neutral
.,0.0,Neutral,0.0,Neutral,0.2539338767528534,Neutral
❤❤❤,0.9274,Positive,0.0,Neutral,0.3085779249668121,Neutral
Pov ❤️,0.0,Neutral,0.0,Neutral,0.3389767408370971,Positive
Maravilhosa!😍,0.7901,Positive,0.0,Neutral,0.9278391003608704,Positive
TE AMO MINHA DIVA LINDA <3,0.9255,Positive,0.7833333333333333,Positive,0.5340145826339722,Positive
This album is her best talking about production and vocals… Period 🔥💅,0.4215,Positive,1.0,Positive,0.5412521362304688,Positive
"Meravigliosa, meravigliosi!",0.8268,Positive,1.0,Positive,0.9079691171646118,Positive
Chúc anh luôn sức khỏe và hát cho chúng em nghe nhé,0.6597,Positive,0.5,Positive,0.4862779676914215,Positive
TE AMOOOOOOO,0.6369,Positive,0.5,Positive,-0.3675115406513214,Negative
WHEN HE SAID SHEES I LAUGHED SO HARD,0.2809,Positive,0.2041666666666666,Neutral,-0.4510957300662994,Negative
Angel voice,0.0,Neutral,0.0,Neutral,0.3915278911590576,Positive
your voice is really amazing makes me hypnotized,0.624,Positive,0.6000000000000001,Positive,0.644569993019104,Positive
♡,0.0,Neutral,0.0,Neutral,0.5759676098823547,Positive
Kurt dosch here Josef kurt dosch baby don't let them do that to you I didn't want to but I had to to snap you out of it no one with touch you that was like 12 voices and I was trying to help you out im.not doing that to you,0.5979,Positive,0.0,Neutral,-0.4954015612602234,Negative
fuck im so in love,0.2449,Positive,0.0499999999999999,Neutral,0.614658534526825,Positive
CAN ARI PLEASE UPLOAD THIS TO STREAMING PLATFORMS??! OH MY GOD HER SINGING LIVE IS SO MUCH BETTER THAN THE STUDIO VERSIONS,0.8037,Positive,0.3181818181818182,Neutral,0.4658979475498199,Positive
Ari te amo eres mi cantante fav. 🌈💜💎🌹😘Tu voz me deja sin palabras 😶,0.9349,Positive,0.5,Positive,-0.2878355979919433,Negative
"tbh i really think that ariana deserves the most grammys for her vocals so amazing,soothing and angelic",0.0,Neutral,0.35,Positive,0.758115291595459,Positive
Watched this a million times,0.0,Neutral,0.0,Neutral,0.476127564907074,Positive
My fav live performance,0.4588,Positive,0.1363636363636363,Neutral,0.5716220736503601,Positive
"Ariana Grande −Positions Album (Official Live Performances) |Vevo 
She's amazing 😃👏👏👏
👁👄👁
💧……💧🎶💃🕺🎶💃🕺🎶💃🕺🎶💃🕺",0.743,Positive,0.3681818181818182,Positive,0.7240871787071228,Positive
We Stan the Queen 😭💗💗💗💗💗💗💗💗,0.9913,Positive,0.0,Neutral,0.5143256187438965,Positive
"Ordinance on Ensuring Coverage of Mortgage Pfandbriefe, Public Pfandbriefe, Ship Pfandbriefe and Aircraft Pfandbriefe at all times according to the cash value and its calculation at Pfandbrief banks (Pfandbrief Cash Value Ordinance - PfandBarwertV)",0.7096,Positive,0.0,Neutral,0.4232562482357025,Positive
