Comment,Vader score,Vader label,TextBlob score,TextBlob label,BERT score,BERT label
helou,0.4588,Positive,0.35,Positive,0.2534357905387878,Neutral
"Legends listening this song in 2022 
Say present by hiting like👍",0.3612,Positive,0.0,Neutral,0.5480725765228271,Positive
😂😂😂😂😂🤗🤐🤐🤐🤐🤬🤬🤬😡😡🤮🤮🤮😈😈☻,0.9694,Positive,0.0,Neutral,0.3085779249668121,Neutral
I m also dancing in lying bed,-0.5267,Negative,0.0,Neutral,0.2353817671537399,Neutral
😮😮👌,0.7297,Positive,0.0,Neutral,0.3085779249668121,Neutral
😃😃😃😃🙂🙂😃😉jd,0.9398,Positive,0.0,Neutral,0.3085779249668121,Neutral
Joe and t shirt size of the day of the,0.0,Neutral,0.0,Neutral,0.3568485677242279,Positive
https://youtu.be/LBYNUS_cOAM,0.0,Neutral,0.0,Neutral,0.2288308590650558,Neutral
🥰🥰🥰🥰🥰🥰🥰,0.9946,Positive,0.0,Neutral,0.3085779249668121,Neutral
Peru and I will be yeti reference etc regards ksloffsk the best time for this time and money by i the same Days 🙂🙂🙂🙂🙂🙂 to the next week 😃 to work ☺️ with each passing through a lot 🙂 the first I thought I had a good long time ago and the other day 😊 regards ☺️ to be,0.9895,Positive,0.2535714285714285,Positive,0.6112698912620544,Positive
White cap is full energy in white dress.. center in white cap girl...,0.2732,Positive,0.0499999999999999,Positive,0.5734158158302307,Positive
"https://youtu.be/5Lwg4roZPz0 

Welcome ✨😄",0.8689,Positive,0.8,Positive,0.5880621671676636,Positive
🥰🥰🥰🥰🥰🥰🥰🐱🐱🥳🐻🍿,0.995,Positive,0.0,Neutral,0.3085779249668121,Neutral
nice,0.4215,Positive,0.6,Positive,0.4368410110473633,Positive
❤️💖,0.7506,Positive,0.0,Neutral,0.3085779249668121,Neutral
Op,0.0,Neutral,0.0,Neutral,0.2698663473129272,Neutral
Niye bu kadar iyi?,0.4927,Positive,0.7,Positive,0.27755206823349,Neutral
Truee,0.0,Neutral,0.0,Neutral,-0.2907508611679077,Negative
Fast dance is pretty 💝,0.8126,Positive,0.225,Positive,0.523705005645752,Positive
Nice dance,0.4215,Positive,0.6,Positive,0.439834326505661,Positive
Nice song hindi taki taki,0.4215,Positive,0.6,Positive,0.4362471997737884,Positive
The dance is very ugly,-0.5563,Negative,-0.91,Negative,-0.5326421856880188,Negative
Wawww,0.0,Neutral,0.0,Neutral,0.2648980915546417,Neutral
Nice song and I love this music and my family are very excited,0.8655,Positive,0.5291666666666667,Positive,0.6727094650268555,Positive
Heofy t to the next few o to stop by I o the letkyks I have a great time in the morning and I have ever seen with t shirt size u the tttey wuyyy I will t you are not filtered into your account email address is a very nice and my y your time in reading euy,0.7178,Positive,0.345,Positive,0.2711952030658722,Neutral
🥰🥰🥰🥰🥰,0.9895,Positive,0.0,Neutral,0.3085779249668121,Neutral
Wow ❤️,0.5859,Positive,0.1,Positive,0.6722603440284729,Positive
En iyi yapan 3 lü olan,0.6369,Positive,1.0,Positive,0.7478650212287903,Positive
Whenever I look at Park Minny's choreography. She is always smiling. ❤,0.802,Positive,0.0,Neutral,0.3583394587039947,Positive
I am pretty sure that most of us are imagining ourselves dancing while we are lying on bed 😂🤣,0.802,Positive,0.4166666666666667,Positive,0.4395144581794739,Positive
Me a potato who is imagining to dance like this in front of my crush😂😧,0.25,Positive,0.0,Neutral,0.3596949875354767,Positive
https://youtu.be/v8uoZNIbWcU,0.0,Neutral,0.0,Neutral,0.2350030839443206,Neutral
"Most viewed video of 1 million dance studio
Loved the choerography 💜",0.8442,Positive,0.6,Positive,0.645392894744873,Positive
Great,0.6249,Positive,0.8,Positive,0.741083025932312,Positive
Wow very nice performance 👏 👏 👌 👍,0.919,Positive,0.44,Positive,0.7629777193069458,Positive
Goteho,0.0,Neutral,0.0,Neutral,0.24719800055027,Neutral
Omg,0.0,Neutral,0.0,Neutral,0.2883588373661041,Neutral
Everyone see Lisa dance video on taki taki,0.0,Neutral,0.0,Neutral,0.3075954616069793,Neutral
Bruh,0.0,Neutral,0.0,Neutral,-0.3869259357452392,Negative
Minny's woow🥰🥰🥰😂,0.9771,Positive,0.0,Neutral,0.3093415796756744,Neutral
ÇOK GÜZEL  OLMUŞ ❤🎉😊,0.9661,Positive,1.0,Positive,0.7299056649208069,Positive
Yey,0.0,Neutral,0.0,Neutral,0.2614203989505768,Neutral
Happy,0.5719,Positive,0.8,Positive,0.5925829410552979,Positive
Very very nice 🙂👍❤️,0.7463,Positive,0.78,Positive,0.7577600479125977,Positive
I wanna do dance but im scared for wut people might think,-0.5927,Negative,0.0,Neutral,0.370426595211029,Positive
The red shirt is dancing nice,0.4215,Positive,0.3,Positive,0.4440591037273407,Positive
Hwkl so much for your i I'm gslz👄👃👺👺⭐😯😯🇹🇯💗👅👅👅👅👅👅👅👅👅👄👄👄💓💓💓💋💋💋💋💞💞💞💗💗💢🌟🌟😳😙🤩🤩💙🤑🌛🤧👻👽👺🎃🎃🤓🌚🤧🌝,0.9965,Positive,0.2,Positive,0.704903244972229,Positive
Amoooo ♡♡,0.6369,Positive,0.5,Positive,0.563240110874176,Positive
I like it,0.3612,Positive,0.0,Neutral,0.5181156396865845,Positive
Good,0.4404,Positive,0.7,Positive,0.4969631731510162,Positive
Ua moves are like waves of ocen,0.3612,Positive,0.0,Neutral,-0.3284758627414703,Negative
I did not even know a single word of this song but even love this song 😂🤣😂😂,0.974,Positive,0.2142857142857143,Positive,0.7489951848983765,Positive
i  love  you  ❤❤❤  wooow  super  dance  😘😘😘😘😉,0.986,Positive,0.4166666666666666,Positive,0.8580207228660583,Positive
"My bro is insulting you and that's why I don't like him , i hate him a lot i love u girls bye and also keep it up",-0.5873,Negative,-0.4333333333333333,Negative,-0.486100822687149,Negative
me encanta,0.6369,Positive,0.5,Positive,0.7738614678382874,Positive
🔥🔥❤🎶🎵🎧,0.1027,Positive,0.0,Neutral,0.3085779249668121,Neutral
So nice  song and  dace 👌👌👌👌🚩🚩,0.9791,Positive,0.6,Positive,0.480134516954422,Positive
Very. Nice,0.4754,Positive,0.78,Positive,0.4597630798816681,Positive
Very. Nice,0.4754,Positive,0.78,Positive,0.4597630798816681,Positive
who knew that it will get this much likes 😂🙂,0.813,Positive,0.2,Positive,0.261464774608612,Neutral
Nice dance and cute 🥰 girl 👍👍🙂,0.9414,Positive,0.55,Positive,0.5106667876243591,Positive
Nice dance 👌👌👌👌👌😃👌👌 song also,0.9929,Positive,0.6,Positive,0.4762594401836395,Positive
Vv,0.0,Neutral,0.0,Neutral,0.2957402467727661,Neutral
My name is lavanya i am a your fan,0.3182,Positive,0.0,Neutral,0.5656493902206421,Positive
went back cause the dance club ?? ish in our school used this choreo for their auditions,0.0,Neutral,0.0,Neutral,-0.469517707824707,Negative
"23:23 -Hermosa elección- 4.Fo/Hotlove

10:10 Hopi: ″Sweeter″
11:12 Sun: ″Hotter″
00:18 Toonie: ″Cooler″
18:00 Yoongy: ″Butter″
23:23 /Son unos de los mejores conciertos ☬/",0.8442,Positive,0.925,Positive,0.7598884105682373,Positive
𝙽𝚒𝚌𝚎 𝚍𝚊𝚗𝚌𝚍 ....♡︎,0.0,Neutral,0.0,Neutral,0.5101727843284607,Positive
"After seeing this in my mind.....
Song = taki taki
Neha = saki saki
Exam =Baki Baki
Result = Rumbha 😂",0.4404,Positive,0.0,Neutral,0.2887698113918304,Neutral
moja,0.0,Neutral,0.0,Neutral,0.5093300342559814,Positive
